sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,crosssell_skus,upsell_skus,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,associated_skus,base_image,thumbnail_image,small_image,additional_images
FS0234,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.36,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0235,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.36,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0236,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.36,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0237,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.36,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0238,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.36,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0282,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.36,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0283,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.36,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0284,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.36,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0239,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.19,1,"Taxable Goods","Katalog, Suche",11.8384846797,,,,,,,,,,,,,,,,,,,,,,,,,,991,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0082,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.19,1,"Taxable Goods","Katalog, Suche",11.8384846797,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0285,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.19,1,"Taxable Goods","Katalog, Suche",3.94616155989,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0286,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.25,1,"Taxable Goods","Katalog, Suche",3.4818718663,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0287,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.40,1,"Taxable Goods","Katalog, Suche",18.1058941504,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0289,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.40,1,"Taxable Goods","Katalog, Suche",11.3741949861,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0288,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.40,1,"Taxable Goods","Katalog, Suche",11.3741949861,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0290,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.40,1,"Taxable Goods","Katalog, Suche",16.2488356546,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0291,en,Default,simple,"Default Category/Produkte/Parts/Schaumstoffe / Polster",base,,,,0.60,1,"Taxable Goods","Katalog, Suche",24.1411587744,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0292,en,Default,simple,"Default Category/Produkte/Parts/Schaumstoffe / Polster",base,,,,0.60,1,"Taxable Goods","Katalog, Suche",28.7836545961,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0221,en,Default,simple,"Default Category/Produkte/Parts/Schnallen zweiteilig",base,,,,1.20,1,"Taxable Goods","Katalog, Suche",64.0668635097,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0294,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.19,1,"Taxable Goods","Katalog, Suche",37.1401671309,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0295,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.20,1,"Taxable Goods","Katalog, Suche",36.2116880223,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0296,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.80,1,"Taxable Goods","Katalog, Suche",10.2135710306,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0297,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe,Default Category/Produkte/Parts/Spezialteile",base,,,,0.35,1,"Taxable Goods","Katalog, Suche",12.5348189415,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0298,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,0.80,1,"Taxable Goods","Katalog, Suche",16.2488356546,,,,,,,,,,,,,,,,,,,,,,,,,,993,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0299,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,1.00,1,"Taxable Goods","Katalog, Suche",38.0687465181,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0300,en,Default,simple,"Default Category/Produkte/Parts/Stoffe / Gewebe",base,,,,1.00,1,"Taxable Goods","Katalog, Suche",44.5682005571,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0301,en,Default,simple,"Default Category/Produkte/Parts/Spezialteile,Default Category/Produkte/Parts/Schnallen / Gurtzubehör",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",4.17830640669,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0302,en,Default,simple,"Default Category/Produkte/Parts/Spezialteile,Default Category/Produkte/Parts/Schnallen / Gurtzubehör",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",3.2497270195,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0303,en,Default,simple,"Default Category/Produkte/Parts/Schnallen / Gurtzubehör",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",5.94240668524,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0306,en,Default,simple,"Default Category/Produkte/Parts/Schnallen / Gurtzubehör",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",5.94240668524,,,,,,,,,,,,,,,,,,,,,,,,,,996,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0305,en,Default,simple,"Default Category/Produkte/Parts/Schnallen / Gurtzubehör",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",5.94240668524,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0304,en,Default,simple,"Default Category/Produkte/Parts/Schnallen / Gurtzubehör",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",5.10678551532,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0225,en,Default,simple,"Default Category/Produkte/Parts/Spezialteile",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",7.42803342618,,,,,,,,,,,,,,,,,,,,,,,,,,988,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0307,en,Default,simple,"Default Category/Produkte/Parts/Spezialteile",base,,,,0.00,1,"Taxable Goods","Katalog, Suche",6.96374373259,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0029,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Spezialteile",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.39276880223,,,,,,,,,,,,,,,,,,,,,,,,,,896,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0028,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Spezialteile",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.39276880223,,,,,,,,,,,,,,,,,,,,,,,,,,909,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0308,en,Default,simple,"Default Category/Produkte/Parts/Schnallen / Gurtzubehör",base,,,,0.02,1,"Taxable Goods","Katalog, Suche",6.03526462396,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0309,en,Default,simple,"Default Category/Produkte/Parts/Spezialteile",base,,,,0.02,1,"Taxable Goods","Katalog, Suche",6.96374373259,,,,,,,,,,,,,,,,,,,,,,,,,,996,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0310,en,Default,simple,"Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.53205571031,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0311,en,Default,simple,"Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",2.41410584958,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0312,en,Default,simple,"Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.02133704735,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0313,en,Default,simple,"Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.94981615599,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0314,en,Default,simple,"Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.39276880223,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0314,en,Default,simple,"Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.39276880223,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0242,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.03,1,"Taxable Goods","Katalog, Suche",3.34258495822,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0315,en,Default,simple,"Default Category/Produkte/Parts/Kordel / Kordelzubehör",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.67134261838,,,,,,,,,,,,,,,,,,,,,,,,,,974,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0317,en,Default,simple,"Default Category/Produkte/Parts/Kordel / Kordelzubehör",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",6.96374373259,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0318,en,Default,simple,"Default Category/Produkte/Parts/Kordel / Kordelzubehör",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.67134261838,,,,,,,,,,,,,,,,,,,,,,,,,,982,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0319,en,Default,simple,"Default Category/Produkte/Parts/Spezialteile,Default Category/Produkte/Parts/Kordel / Kordelzubehör",base,,,,0.00,1,"Taxable Goods","Katalog, Suche",3.89973259053,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0320,en,Default,simple,"Default Category/Produkte/Parts/Spezialteile,Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",6.40669637883,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0321,en,Default,simple,"Default Category/Produkte/Parts/Schnallen / Gurtzubehör",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",7.89232311978,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0323,en,Default,simple,"Default Category/Produkte/Parts/Spezialteile,Default Category/Produkte/Parts/Karabiner / Ringe",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",7.24231754875,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0322,en,Default,simple,"Default Category/Produkte/Parts/Schnallen zweiteilig",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",8.91366016713,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0324,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.20705292479,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0325,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.02133704735,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0326,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.20705292479,,,,,,,,,,,,,,,,,,,,,,,,,,984,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0327,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.02133704735,,,,,,,,,,,,,,,,,,,,,,,,,,972,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0328,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",2.32124791086,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0330,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.00,1,"Taxable Goods","Katalog, Suche",4.17830640669,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0331,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.00,1,"Taxable Goods","Katalog, Suche",5.10678551532,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0332,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.07,1,"Taxable Goods","Katalog, Suche",8.82080222841,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0333,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.67134261838,,,,,,,,,,,,,,,,,,,,,,,,,,992,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0334,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",2.04267409471,,,,,,,,,,,,,,,,,,,,,,,,,,988,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0335,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",2.41410584958,,,,,,,,,,,,,,,,,,,,,,,,,,992,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0336,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",3.34258495822,,,,,,,,,,,,,,,,,,,,,,,,,,988,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0337,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",6.68527019499,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0350,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.81504178273,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0349,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.48412256267,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0351,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.11309192201,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0348,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.76490250696,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0347,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.20334261838,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0346,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.01,1,"Taxable Goods","Katalog, Suche",1.76490250696,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0345,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.02,1,"Taxable Goods","Katalog, Suche",5.19964345404,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0344,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.02,1,"Taxable Goods","Katalog, Suche",4.18161559889,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0343,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.03,1,"Taxable Goods","Katalog, Suche",5.38495821727,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0340,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.03,1,"Taxable Goods","Katalog, Suche",4.18161559889,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0342,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.03,1,"Taxable Goods","Katalog, Suche",4.18161559889,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0341,en,Default,simple,"Default Category/Produkte/Parts/Reissverschlüsse",base,,,,0.03,1,"Taxable Goods","Katalog, Suche",4.18161559889,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0339,en,Default,simple,"Default Category/Produkte/Parts/Gurten / Gummibänder",base,,,,1.30,1,"Taxable Goods","Katalog, Suche",60.3528467967,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0024,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",16.7131253482,,,,,,,,,,,,,,,,,,,,,,,,,,993,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0352,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",12.9991086351,,,,,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
FS0353,en,Default,simple,"Default Category/Produkte/Parts/Schraubglieder / Maillon Rapide,Default Category/Produkte/Parts/Peguet Maillon Rapide",base,,,,0.05,1,"Taxable Goods","Katalog, Suche",11.1420501393,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,,,,
