sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,crosssell_skus,upsell_skus,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,associated_skus,base_image,thumbnail_image,small_image,additional_images
FS0192,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 20mm Flausch,"<p>Schwarz zum Aufn&auml;hen</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.764902507,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-flausch.png,klettverschluesse-klettband-flausch.png,klettverschluesse-klettband-flausch.png,
FS0165,,Default,simple,"Default Category/Produkte/Parts/Austri Alpin,Default Category/Produkte/Parts/Karabiner / Ringe",base,Austri Alpin Materialkarabiner,<p>Kleiner Alukarabiner f&uuml;r Materialsicherungen. NICHT zum Klettern verwenden!</p>,,0.03,1,Taxable Goods,"Katalog, Suche",6.0367688022,,,,klettband-20mm-flausch-parts,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-materialkarabiner.png,austrialpin-austri-alpin-materialkarabiner.png,austrialpin-austri-alpin-materialkarabiner.png,
FP10A,,Default,simple,"Default Category/Produkte/Parts/Austri Alpin,Default Category/Produkte/Parts/Karabiner / Ringe",base,Austri Alpin POWERFLY Edelstahl Autolock,"<p>Gleitschirm Karabiner mit autolock Funktion</p>
<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>Gem&auml;ss Hersteller: max. gebrauchsdauer ist nach 1500 flugstunden oder 5 jahren erreicht </span></span></p>
<p><strong>Masse:</strong></p>
<p><strong><img src=""/picture/austrialpin/powerfly/sizes.ashx.jpg"" alt=""Masse"" height=""84"" width=""86"" /></strong></p>
<p><strong>Festigkeiten:</strong></p>
<p><span><span><img src=""/picture/austrialpin/test/forces.ashx.jpg"" alt=""Kr&auml;fte"" height=""36"" width=""204"" /></span></span></p>
<p><strong>Material:</strong></p>
<p>Inox, poliert</p>
<p></p>",,0.14,1,Taxable Goods,"Katalog, Suche",26.9266963788,,,,,,,,,,,,,,,,,,,,,,,,,,989,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-power-fly.png,austrialpin-austri-alpin-power-fly.png,austrialpin-austri-alpin-power-fly.png,
FS0124,,Default,simple,"Default Category/Produkte/Parts/Austri Alpin,Default Category/Produkte/Parts/Karabiner / Ringe",base,Austri Alpin Stratus INOX,"<p>Der 25mm Autolock Karabiner f&uuml;r Gleitschirmfliegen in der starken inox Version.<br />Geeigenet f&uuml;r Solo und Tandem.</p>
<p>Gem&auml;ss Hersteller: Die max. Gebrauchsdauer ist nach 1500 Flugstunden oder 5 Jahren erreicht.</p>
<p><strong>Masse:</strong></p>
<p><strong><img src=""/picture/austrialpin/stratus_inox/sizes.ashx.jpg"" alt=""Masse"" height=""84"" width=""86"" /></strong></p>
<p><strong>Festikeiten:</strong></p>
<p><strong><img src=""/picture/austrialpin/stratus_inox/forces.ashx.jpg"" alt=""Festigkeiten"" height=""36"" width=""204"" /></strong></p>
<p><strong>Material:</strong></p>
<div>inox poliert</div>",,0.13,1,Taxable Goods,"Katalog, Suche",28.7836545961,,,,austri-alpin-stratus-inox-parts,,,,,,,,,,,,,,,,,,,,,,993,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-stratus-inox.png,austrialpin-austri-alpin-stratus-inox.png,austrialpin-austri-alpin-stratus-inox.png,
FS0166,,Default,simple,"Default Category/Produkte/Parts/Austri Alpin,Default Category/Produkte/Parts/Karabiner / Ringe",base,Austri Alpin MICRO MAGIC,"<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>Die einzigartige Form des Micro vereint eine gro&szlig;e Schnapper&ouml;ffnung mit hohen Festigkeiten. Dieser kleinste Schraubkarabiner wiegt nur 50g.</span></span> Mit Schraubsicherung, Alugewinde, magicLock. Wir verwenden diesen Karabiner auch als Gleitschirmkarabiner f&uuml;r Leichtausr&uuml;stungen.</p>
<p><strong>Verschl&uuml;sse:</strong></p>
<p><strong><img src=""/picture/austrialpin/micro_magic/Magic-Lock.aspx.jpg"" alt=""Verschl&uuml;sse"" height=""93"" width=""130"" /></strong></p>
<p><strong>Masse:</strong></p>
<p><strong><img src=""/picture/austrialpin/micro_magic/sizes.ashx.jpg"" alt=""Masse"" height=""84"" width=""86"" /></strong></p>
<p><strong>Festigkeiten:</strong></p>
<p><strong><img src=""/picture/austrialpin/micro_magic/forces.ashx.jpg"" alt=""Festigkeiten"" height=""36"" width=""204"" /></strong></p>
<p><strong>Material:</strong></p>
<div>aluminium eloxiert</div>",,0.06,1,Taxable Goods,"Katalog, Suche",13.9286908078,,,,austri-alpin-micro-magic-parts,,,,,,,,,,,,,,,,,,,,,,997,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,"name=Farbe,type=drop_down,required=1,price_type=fixed,sku=,option_title=grün,price=0|name=Farbe,type=drop_down,required=1,price_type=fixed,sku=,option_title=silber,price=0",,,,,,,austrialpin-austri-alpin-micro-magic.png,austrialpin-austri-alpin-micro-magic.png,austrialpin-austri-alpin-micro-magic.png,
FS0193,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 20mm Haken,"<p>Schwarz zum Aufn&auml;hen</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.764902507,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,
FS0194,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 25mm Flausch,"<p>Schwarz zum Aufn&auml;hen</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.9454038997,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-flausch.png,klettverschluesse-klettband-flausch.png,klettverschluesse-klettband-flausch.png,
FS0195,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 25mm Haken,"<p>Schwarz zum Aufn&auml;hen</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.01,1,Taxable Goods,"Katalog, Suche",1.9454038997,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,
FS0196,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 38mm Flausch,"<p>Schwarz zum Aufn&auml;hen</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.02,1,Taxable Goods,"Katalog, Suche",3.1587743733,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-flausch.png,klettverschluesse-klettband-flausch.png,klettverschluesse-klettband-flausch.png,
FS0197,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 38mm Haken,"<p>Schwarz zum Aufn&auml;hen</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.02,1,Taxable Goods,"Katalog, Suche",3.1587743733,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,
FS0198,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 50mm Flausch,"<p>Schwarz zum Aufn&auml;hen</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.03,1,Taxable Goods,"Katalog, Suche",3.8105849582,,,,,,,,,,,,,,,,,,,,,,,,,,993,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-flausch.png,klettverschluesse-klettband-flausch.png,klettverschluesse-klettband-flausch.png,
FS0199,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 50mm Haken,"<p>Schwarz zum Aufn&auml;hen</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.03,1,Taxable Goods,"Katalog, Suche",3.8105849582,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,
FS0200,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 100mm Flausch,"<p>Schwarz zum Aufn&auml;hen</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.05,1,Taxable Goods,"Katalog, Suche",7.2401114206,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-flausch.png,klettverschluesse-klettband-flausch.png,klettverschluesse-klettband-flausch.png,
FS0201,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 100mm Haken,"<p>Schwarz zum Aufn&auml;hen</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.05,1,Taxable Goods,"Katalog, Suche",7.2401114206,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,
FS0202,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 25mm selbstklebend Haken,"<p>Schwarz zum Aufkleben</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.02,1,Taxable Goods,"Katalog, Suche",3.2490250696,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-selbstkleben.png
FS0203,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 50mm selbstklebend Haken,"<p>Schwarz zum Aufkleben</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.04,1,Taxable Goods,"Katalog, Suche",8.8245125348,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-haken.png,klettverschluesse-klettband-selbstkleben.png
FS0204,,Default,simple,Default Category/Produkte/Parts/Klettbänder,base,Klettband 25mm Haken und Flausch,"<p>Schwarz oberseite Haken, unterseite Flausch</p>
<p></p>
<p><strong><strong><strong>Anzahl 1 = 1 Meter</strong></strong></strong></p>",,0.03,1,Taxable Goods,"Katalog, Suche",5.3849582173,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,klettverschluesse-klettband-25mm-haken-und-flausch.png,klettverschluesse-klettband-25mm-haken-und-flausch.png,klettverschluesse-klettband-25mm-haken-und-flausch.png,
FS0167,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin Tanga  18mm,<p>Karabiner Fixierung f&uuml;r Gleitschirm Leichtgurtzeuge</p>,,0.01,1,Taxable Goods,"Katalog, Suche",2.3212479109,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-tanga--18mm.png,austrialpin-austri-alpin-tanga--18mm.png,austrialpin-austri-alpin-tanga--18mm.png,
FS0207,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin Tanga  14mm,<p>Karabiner Fixierung f&uuml;r Gleitschirm Leichtgurtzeuge</p>,,0.01,1,Taxable Goods,"Katalog, Suche",2.3212479109,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-tanga--14mm.png,austrialpin-austri-alpin-tanga--14mm.png,austrialpin-austri-alpin-tanga--14mm.png,
FC45KVF,,Default,simple,"Default Category/Produkte/Parts/Schnallen zweiteilig,Default Category/Produkte/Parts/Austri Alpin",base,Austri Alpin Cobra® Original verstellbar -45mm,"<p>Der Sicherheitsverschluss der Cobra&reg; ist patentiert und gew&auml;hrleistet sicherste Anwendung. Die Cobras lassen sich weder einseitig noch unter Last &ouml;ffnen. <br />Alle Standardgr&ouml;&szlig;en sind miteinander kompatibel. In Verbindung mit dem passenden Gurt halten die Cobras garantiert 18kN im Ring. <br /><br />Alle COBRAs sind neben den Standardfinishes <br />*schwarz ktl, poliert und hartbeschichtet auch <br /> *pulverbeschichtet in den Farben orange, white, wolf grey, elephant grey, foliage green, desert sand, tan und coyote brown sowie <br />*eloxiert in den Farben matte black, red, azure, purple, light green, yellow, pink und brown erh&auml;ltlich.</p>
<p><span><span><span>&nbsp;</span></span></span></p>
<p>Das aktuelle Cobra-Compendium samt den Farbmustern ist als Download verf&uuml;gbar: http://downloads.austrialpin.at/cobra.pdf</p>
<p><strong>Gewicht:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/weight_63g.jpg"" alt=""63g"" width=""44"" height=""62"" /></strong></p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_45mm.ashx.jpg"" alt=""Gurtbreite"" width=""129"" height=""36"" /></strong></p>
<p><strong>Festigkeiten:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/powerrope.ashx.jpg"" alt=""rope"" width=""110"" height=""58"" />&nbsp; <img src=""/picture/austrialpin/cobra_frame/ropeforceRing.ashx.jpg"" alt=""ring"" width=""87"" height=""56"" /></strong></p>
<p><strong>Materialien:</strong></p>
<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>aluminium ktl<br /> messing</span></span><br /></span></p>
<p><strong>Eigenschaften:</strong></p>
<div>standard-clips</div>
<div>einseitig verstellbar</div>",,0.07,1,Taxable Goods,"Katalog, Suche",20.7984735376,,,,,,,,,,,,,,,,,,,,,,,,,,998,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-cobra-verstellbar--45mm.png,austrialpin-austri-alpin-cobra-verstellbar--45mm.png,austrialpin-austri-alpin-cobra-verstellbar--45mm.png,
FC25KVF,,Default,simple,"Default Category/Produkte/Parts/Schnallen zweiteilig,Default Category/Produkte/Parts/Austri Alpin",base,Austri Alpin Cobra® Original verstellbar -25mm,"<p>Der Sicherheitsverschluss der Cobra&reg; ist patentiert und gew&auml;hrleistet sicherste Anwendung. Die Cobras lassen sich weder einseitig noch unter Last &ouml;ffnen. <br />Alle Standardgr&ouml;&szlig;en sind miteinander kompatibel. In Verbindung mit dem passenden Gurt halten die Cobras garantiert 18kN im Ring.</p>
<p><span><span><span>&nbsp;</span></span></span></p>
<p>Das aktuelle cobra-compendium als download: http://downloads.austrialpin.at/cobra.pdf</p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_25mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /> </strong>bis <img src=""/picture/austrialpin/cobra_frame/beltWidth_28mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></p>
<p><strong>Festigkeiten:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/powerrope.ashx.jpg"" alt=""rope"" height=""58"" width=""110"" />&nbsp; <img src=""/picture/austrialpin/cobra_frame/ropeforceRing.ashx.jpg"" alt=""ring"" height=""56"" width=""87"" /></strong></p>
<p><strong>Materialen:</strong></p>
<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>aluminium ktl<br /> messing</span></span><br /></span></p>
<p><strong>Eigenschaften:</strong></p>
<div>standard-clips</div>
<div>einseitig verstellbar</div>",,0.06,1,Taxable Goods,"Katalog, Suche",20.2414261838,,,,,,,,,,,,,,,,,,,,,,,,,,994,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-cobra-verstellbar-25-28mm.png,austrialpin-austri-alpin-cobra-verstellbar-25-28mm.png,austrialpin-austri-alpin-cobra-verstellbar-25-28mm.png,
FS0210,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin rückfädelschnalle -45mm,"<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>asymmetrische r&uuml;ckf&auml;delschnalle </span></span></p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_45mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></strong></p>
<p><strong>Material:</strong></p>
<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem"">aluminium pulverbeschichtet</span></p>",,0.02,1,Taxable Goods,"Katalog, Suche",3.6200557103,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-ruckfadelschnalle--45mm.png,austrialpin-austri-alpin-ruckfadelschnalle--45mm.png,austrialpin-austri-alpin-ruckfadelschnalle--45mm.png,
FS0211,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin rückfädelschnalle -25mm,"<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>asymmetrische r&uuml;ckf&auml;delschnalle </span></span></p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_25mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></strong></p>
<p><strong>Material:</strong></p>
<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem"">aluminium pulverbeschichtet</span></p>",,0.02,1,Taxable Goods,"Katalog, Suche",3.1587743733,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-ruckfadelschnalle--25mm.png,austrialpin-austri-alpin-ruckfadelschnalle--25mm.png,austrialpin-austri-alpin-ruckfadelschnalle--25mm.png,
FS0212,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin slidebloc -20mm edelstahl,"<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>edelstahlschnalle mit beweglichem mittelsteg aus inox. <br /></span></span></p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_20mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></strong></p>
<p><strong>Material:</strong></p>
<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem"">ktl beschichtet<br /> inox</span></p>",,0.02,1,Taxable Goods,"Katalog, Suche",4.7331476323,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-slidebloc--20mm-edelstahl.png,austrialpin-austri-alpin-slidebloc--20mm-edelstahl.png,austrialpin-austri-alpin-slidebloc--20mm-edelstahl.png,
FS0213,,Default,simple,Default Category/Produkte/Parts/Austri Alpin,base,Austri Alpin slidebloc -28mm edelstahl,"<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>edelstahlschnalle mit beweglichem mittelsteg aus inox</span></span></p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_28mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></strong></p>
<p><strong>Material:</strong></p>
<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem"">ktl beschichtet</span><br /> inox</span></p>",,0.04,1,Taxable Goods,"Katalog, Suche",4.9236768802,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-slidebloc--28mm-edelstahl.png,austrialpin-austri-alpin-slidebloc--28mm-edelstahl.png,austrialpin-austri-alpin-slidebloc--28mm-edelstahl.png,
FM20KVF,,Default,simple,"Default Category/Produkte/Parts/Schnallen zweiteilig,Default Category/Produkte/Parts/Austri Alpin",base,Austri Alpin Cobra® FM -20mm,"<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>Designed als super Leichtgewicht ist die neue Cobra FM besonders gut als technisches Stilelement in Taschen und G&uuml;rteln geeignet. Funktionalit&auml;t und Gewicht machen sie aber auch f&uuml;r den sportlichen Einsatz zum perfekten Kandidaten. In allen Farben und Fix/Verstellbar-Variationen verf&uuml;gbar </span></span></p>
<p>**NICHT ALS SICHERHEITSRELEVANTES TRAGENDES ELEMENT VERWENDBAR**</p>
<p><strong>Gewicht:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/weight.ashx.jpg"" alt=""Gewicht"" height=""62"" width=""44"" /></strong></p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_20mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></strong></p>
<p><strong>Material:</strong></p>
<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem"">aluminium ktl</span></p>",,0.02,1,Taxable Goods,"Katalog, Suche",14.6703509749,,,,,,,,,,,,,,,,,,,,,,,,,,995,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-cobra-fm--20mm.png,austrialpin-austri-alpin-cobra-fm--20mm.png,austrialpin-austri-alpin-cobra-fm--20mm.png,
FS0215,,Default,simple,"Default Category/Produkte/Parts/Schnallen zweiteilig,Default Category/Produkte/Parts/Austri Alpin",base,Austri Alpin COBRA FM -25mm,"<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem""><span>Designed als super Leichtgewicht ist die neue Cobra FM besonders gut als technisches Stilelement in Taschen und G&uuml;rteln geeignet. Funktionalit&auml;t und Gewicht machen sie aber auch f&uuml;r den sportlichen Einsatz zum perfekten Kandidaten. In allen Farben und Fix/Verstellbar-Variationen verf&uuml;gbar </span></span></p>
<p>**NICHT ALS SICHERHEITSRELEVANTES TRAGENDES ELEMENT VERWENDBAR**</p>
<p><strong>Gewicht:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/weight.ashx.jpg"" alt=""Gewicht"" height=""62"" width=""44"" /></strong></p>
<p><strong>Gurtbreite:</strong></p>
<p><strong><img src=""/picture/austrialpin/cobra_frame/beltWidth_25mm.ashx.jpg"" alt=""Gurtbreite"" height=""36"" width=""129"" /></strong></p>
<p><strong>Material:</strong></p>
<p><span id=""plc_lt_zoneContent_pageplaceholder_pageplaceholder_lt_zoneContent_cmsdatalist_lstElem"">aluminium ktl</span></p>",,0.02,1,Taxable Goods,"Katalog, Suche",14.0189415042,,,,,,,,,,,,,,,,,,,,,,,,,,999,0,0,1,0,0,1,1,0,0,1,1,,1,1,1,0,1,0,0,1,0,1,,,,,,,,,,,,austrialpin-austri-alpin-cobra-fm--25mm.png,austrialpin-austri-alpin-cobra-fm--25mm.png,austrialpin-austri-alpin-cobra-fm--25mm.png,
